series_id                     	year	period	       value	footnote_codes
JTS000000MW0000000QUL         	2007	M12	         608	
JTS000000MW0000000QUL         	2008	M01	         588	
JTS000000MW0000000QUL         	2008	M02	         560	
JTS000000MW0000000QUL         	2008	M03	         557	
JTS000000MW0000000QUL         	2008	M04	         588	
JTS000000MW0000000QUL         	2008	M05	         555	
JTS000000MW0000000QUL         	2008	M06	         572	
JTS000000MW0000000QUL         	2008	M07	         522	
JTS000000MW0000000QUL         	2008	M08	         565	
JTS000000MW0000000QUL         	2008	M09	         594	
JTS000000MW0000000QUL         	2008	M10	         524	
JTS000000MW0000000QUL         	2008	M11	         462	
JTS000000MW0000000QUL         	2008	M12	         435	
JTS000000MW0000000QUL         	2009	M01	         459	
JTS000000MW0000000QUL         	2009	M02	         438	
JTS000000MW0000000QUL         	2009	M03	         380	
JTS000000MW0000000QUL         	2009	M04	         369	
JTS000000MW0000000QUL         	2009	M05	         355	
JTS000000MW0000000QUL         	2009	M06	         346	
JTS000000MW0000000QUL         	2009	M07	         384	
JTS000000MW0000000QUL         	2009	M08	         332	
JTS000000MW0000000QUL         	2009	M09	         369	
JTS000000MW0000000QUL         	2009	M10	         351	
JTS000000MW0000000QUL         	2009	M11	         361	
JTS000000MW0000000QUL         	2009	M12	         379	
JTS000000MW0000000QUL         	2010	M01	         370	
JTS000000MW0000000QUL         	2010	M02	         398	
JTS000000MW0000000QUL         	2010	M03	         403	
JTS000000MW0000000QUL         	2010	M04	         419	
JTS000000MW0000000QUL         	2010	M05	         412	
JTS000000MW0000000QUL         	2010	M06	         430	
JTS000000MW0000000QUL         	2010	M07	         413	
JTS000000MW0000000QUL         	2010	M08	         432	
JTS000000MW0000000QUL         	2010	M09	         415	
JTS000000MW0000000QUL         	2010	M10	         438	
JTS000000MW0000000QUL         	2010	M11	         441	
JTS000000MW0000000QUL         	2010	M12	         471	
JTS000000MW0000000QUL         	2011	M01	         430	
JTS000000MW0000000QUL         	2011	M02	         433	
JTS000000MW0000000QUL         	2011	M03	         475	
JTS000000MW0000000QUL         	2011	M04	         429	
JTS000000MW0000000QUL         	2011	M05	         441	
JTS000000MW0000000QUL         	2011	M06	         453	
JTS000000MW0000000QUL         	2011	M07	         476	
JTS000000MW0000000QUL         	2011	M08	         477	
JTS000000MW0000000QUL         	2011	M09	         451	
JTS000000MW0000000QUL         	2011	M10	         471	
JTS000000MW0000000QUL         	2011	M11	         458	
JTS000000MW0000000QUL         	2011	M12	         449	
JTS000000MW0000000QUL         	2012	M01	         455	
JTS000000MW0000000QUL         	2012	M02	         497	
JTS000000MW0000000QUL         	2012	M03	         506	
JTS000000MW0000000QUL         	2012	M04	         486	
JTS000000MW0000000QUL         	2012	M05	         515	
JTS000000MW0000000QUL         	2012	M06	         483	
JTS000000MW0000000QUL         	2012	M07	         444	
JTS000000MW0000000QUL         	2012	M08	         468	
JTS000000MW0000000QUL         	2012	M09	         442	
JTS000000MW0000000QUL         	2012	M10	         445	
JTS000000MW0000000QUL         	2012	M11	         454	
JTS000000MW0000000QUL         	2012	M12	         451	
JTS000000MW0000000QUL         	2013	M01	         492	
JTS000000MW0000000QUL         	2013	M02	         492	
JTS000000MW0000000QUL         	2013	M03	         491	
JTS000000MW0000000QUL         	2013	M04	         514	
JTS000000MW0000000QUL         	2013	M05	         504	
JTS000000MW0000000QUL         	2013	M06	         510	
JTS000000MW0000000QUL         	2013	M07	         547	
JTS000000MW0000000QUL         	2013	M08	         511	
JTS000000MW0000000QUL         	2013	M09	         549	
JTS000000MW0000000QUL         	2013	M10	         557	
JTS000000MW0000000QUL         	2013	M11	         552	
JTS000000MW0000000QUL         	2013	M12	         500	
JTS000000MW0000000QUL         	2014	M01	         512	
JTS000000MW0000000QUL         	2014	M02	         510	
JTS000000MW0000000QUL         	2014	M03	         536	
JTS000000MW0000000QUL         	2014	M04	         583	
JTS000000MW0000000QUL         	2014	M05	         560	
JTS000000MW0000000QUL         	2014	M06	         588	
JTS000000MW0000000QUL         	2014	M07	         596	
JTS000000MW0000000QUL         	2014	M08	         593	
JTS000000MW0000000QUL         	2014	M09	         640	
JTS000000MW0000000QUL         	2014	M10	         573	
JTS000000MW0000000QUL         	2014	M11	         553	
JTS000000MW0000000QUL         	2014	M12	         480	
JTS000000MW0000000QUL         	2015	M01	         622	
JTS000000MW0000000QUL         	2015	M02	         612	
JTS000000MW0000000QUL         	2015	M03	         610	
JTS000000MW0000000QUL         	2015	M04	         610	
JTS000000MW0000000QUL         	2015	M05	         599	
JTS000000MW0000000QUL         	2015	M06	         596	
JTS000000MW0000000QUL         	2015	M07	         610	
JTS000000MW0000000QUL         	2015	M08	         611	
JTS000000MW0000000QUL         	2015	M09	         622	
JTS000000MW0000000QUL         	2015	M10	         651	
JTS000000MW0000000QUL         	2015	M11	         676	
JTS000000MW0000000QUL         	2015	M12	         670	
JTS000000MW0000000QUL         	2016	M01	         643	
JTS000000MW0000000QUL         	2016	M02	         729	
JTS000000MW0000000QUL         	2016	M03	         665	
JTS000000MW0000000QUL         	2016	M04	         670	
JTS000000MW0000000QUL         	2016	M05	         699	
JTS000000MW0000000QUL         	2016	M06	         657	
JTS000000MW0000000QUL         	2016	M07	         614	
JTS000000MW0000000QUL         	2016	M08	         653	
JTS000000MW0000000QUL         	2016	M09	         657	
JTS000000MW0000000QUL         	2016	M10	         692	
JTS000000MW0000000QUL         	2016	M11	         643	
JTS000000MW0000000QUL         	2016	M12	         666	
JTS000000MW0000000QUL         	2017	M01	         715	
JTS000000MW0000000QUL         	2017	M02	         700	
JTS000000MW0000000QUL         	2017	M03	         700	
JTS000000MW0000000QUL         	2017	M04	         640	
JTS000000MW0000000QUL         	2017	M05	         672	
JTS000000MW0000000QUL         	2017	M06	         660	
JTS000000MW0000000QUL         	2017	M07	         656	
JTS000000MW0000000QUL         	2017	M08	         666	
JTS000000MW0000000QUL         	2017	M09	         708	
JTS000000MW0000000QUL         	2017	M10	         622	
JTS000000MW0000000QUL         	2017	M11	         660	
JTS000000MW0000000QUL         	2017	M12	         746	
JTS000000MW0000000QUL         	2018	M01	         679	
JTS000000MW0000000QUL         	2018	M02	         674	
JTS000000MW0000000QUL         	2018	M03	         730	
JTS000000MW0000000QUL         	2018	M04	         726	
JTS000000MW0000000QUL         	2018	M05	         731	
JTS000000MW0000000QUL         	2018	M06	         774	
JTS000000MW0000000QUL         	2018	M07	         777	
JTS000000MW0000000QUL         	2018	M08	         786	
JTS000000MW0000000QUL         	2018	M09	         740	
JTS000000MW0000000QUL         	2018	M10	         798	
JTS000000MW0000000QUL         	2018	M11	         818	
JTS000000MW0000000QUL         	2018	M12	         738	
JTS000000MW0000000QUL         	2019	M01	         775	
JTS000000MW0000000QUL         	2019	M02	         759	
JTS000000MW0000000QUL         	2019	M03	         749	
JTS000000MW0000000QUL         	2019	M04	         788	
JTS000000MW0000000QUL         	2019	M05	         788	
JTS000000MW0000000QUL         	2019	M06	         758	
JTS000000MW0000000QUL         	2019	M07	         811	
JTS000000MW0000000QUL         	2019	M08	         737	
JTS000000MW0000000QUL         	2019	M09	         776	
JTS000000MW0000000QUL         	2019	M10	         768	
JTS000000MW0000000QUL         	2019	M11	         777	
JTS000000MW0000000QUL         	2019	M12	         760	
JTS000000MW0000000QUL         	2020	M01	         798	C
JTS000000MW0000000QUL         	2020	M02	         783	
JTS000000MW0000000QUL         	2020	M03	         654	
JTS000000MW0000000QUL         	2020	M04	         418	
JTS000000MW0000000QUL         	2020	M05	         443	
JTS000000MW0000000QUL         	2020	M06	         599	
JTS000000MW0000000QUL         	2020	M07	         703	
JTS000000MW0000000QUL         	2020	M08	         633	
JTS000000MW0000000QUL         	2020	M09	         680	
JTS000000MW0000000QUL         	2020	M10	         701	
JTS000000MW0000000QUL         	2020	M11	         700	
JTS000000MW0000000QUL         	2020	M12	         771	P
JTS000000MW0000000QUR         	2000	M12	         2.4	
JTS000000MW0000000QUR         	2001	M01	         2.7	
JTS000000MW0000000QUR         	2001	M02	         2.4	
JTS000000MW0000000QUR         	2001	M03	         2.5	
JTS000000MW0000000QUR         	2001	M04	         2.4	
JTS000000MW0000000QUR         	2001	M05	         2.4	
JTS000000MW0000000QUR         	2001	M06	         2.4	
JTS000000MW0000000QUR         	2001	M07	         2.3	
JTS000000MW0000000QUR         	2001	M08	         2.4	
JTS000000MW0000000QUR         	2001	M09	         2.1	
JTS000000MW0000000QUR         	2001	M10	         2.1	
JTS000000MW0000000QUR         	2001	M11	         1.8	
JTS000000MW0000000QUR         	2001	M12	         1.8	
JTS000000MW0000000QUR         	2002	M01	         2.2	
JTS000000MW0000000QUR         	2002	M02	         1.8	
JTS000000MW0000000QUR         	2002	M03	         1.8	
JTS000000MW0000000QUR         	2002	M04	         1.9	
JTS000000MW0000000QUR         	2002	M05	         1.7	
JTS000000MW0000000QUR         	2002	M06	         1.8	
JTS000000MW0000000QUR         	2002	M07	         1.9	
JTS000000MW0000000QUR         	2002	M08	         1.8	
JTS000000MW0000000QUR         	2002	M09	         1.8	
JTS000000MW0000000QUR         	2002	M10	         1.8	
JTS000000MW0000000QUR         	2002	M11	         1.7	
JTS000000MW0000000QUR         	2002	M12	         1.8	
JTS000000MW0000000QUR         	2003	M01	         1.7	
JTS000000MW0000000QUR         	2003	M02	         1.7	
JTS000000MW0000000QUR         	2003	M03	         1.5	
JTS000000MW0000000QUR         	2003	M04	         1.7	
JTS000000MW0000000QUR         	2003	M05	         1.6	
JTS000000MW0000000QUR         	2003	M06	         1.6	
JTS000000MW0000000QUR         	2003	M07	         1.7	
JTS000000MW0000000QUR         	2003	M08	         1.6	
JTS000000MW0000000QUR         	2003	M09	         1.7	
JTS000000MW0000000QUR         	2003	M10	         1.7	
JTS000000MW0000000QUR         	2003	M11	         1.7	
JTS000000MW0000000QUR         	2003	M12	         1.7	
JTS000000MW0000000QUR         	2004	M01	         1.8	
JTS000000MW0000000QUR         	2004	M02	         1.6	
JTS000000MW0000000QUR         	2004	M03	         1.7	
JTS000000MW0000000QUR         	2004	M04	         1.8	
JTS000000MW0000000QUR         	2004	M05	         1.8	
JTS000000MW0000000QUR         	2004	M06	         1.8	
JTS000000MW0000000QUR         	2004	M07	         1.8	
JTS000000MW0000000QUR         	2004	M08	         1.7	
JTS000000MW0000000QUR         	2004	M09	         1.7	
JTS000000MW0000000QUR         	2004	M10	         1.7	
JTS000000MW0000000QUR         	2004	M11	         2.0	
JTS000000MW0000000QUR         	2004	M12	         1.9	
JTS000000MW0000000QUR         	2005	M01	         1.8	
JTS000000MW0000000QUR         	2005	M02	         1.8	
JTS000000MW0000000QUR         	2005	M03	         1.9	
JTS000000MW0000000QUR         	2005	M04	         1.9	
JTS000000MW0000000QUR         	2005	M05	         1.9	
JTS000000MW0000000QUR         	2005	M06	         1.9	
JTS000000MW0000000QUR         	2005	M07	         1.9	
JTS000000MW0000000QUR         	2005	M08	         2.0	
JTS000000MW0000000QUR         	2005	M09	         2.0	
JTS000000MW0000000QUR         	2005	M10	         1.9	
JTS000000MW0000000QUR         	2005	M11	         2.0	
JTS000000MW0000000QUR         	2005	M12	         1.7	
JTS000000MW0000000QUR         	2006	M01	         2.0	
JTS000000MW0000000QUR         	2006	M02	         2.0	
JTS000000MW0000000QUR         	2006	M03	         2.1	
JTS000000MW0000000QUR         	2006	M04	         1.9	
JTS000000MW0000000QUR         	2006	M05	         2.0	
JTS000000MW0000000QUR         	2006	M06	         2.0	
JTS000000MW0000000QUR         	2006	M07	         2.1	
JTS000000MW0000000QUR         	2006	M08	         2.1	
JTS000000MW0000000QUR         	2006	M09	         1.9	
JTS000000MW0000000QUR         	2006	M10	         2.1	
JTS000000MW0000000QUR         	2006	M11	         1.9	
JTS000000MW0000000QUR         	2006	M12	         2.0	
JTS000000MW0000000QUR         	2007	M01	         2.1	
JTS000000MW0000000QUR         	2007	M02	         2.1	
JTS000000MW0000000QUR         	2007	M03	         2.1	
JTS000000MW0000000QUR         	2007	M04	         2.0	
JTS000000MW0000000QUR         	2007	M05	         2.1	
JTS000000MW0000000QUR         	2007	M06	         2.0	
JTS000000MW0000000QUR         	2007	M07	         1.9	
JTS000000MW0000000QUR         	2007	M08	         2.0	
JTS000000MW0000000QUR         	2007	M09	         1.8	
JTS000000MW0000000QUR         	2007	M10	         2.0	
JTS000000MW0000000QUR         	2007	M11	         2.0	
JTS000000MW0000000QUR         	2007	M12	         1.9	
JTS000000MW0000000QUR         	2008	M01	         1.9	
JTS000000MW0000000QUR         	2008	M02	         1.8	
JTS000000MW0000000QUR         	2008	M03	         1.8	
JTS000000MW0000000QUR         	2008	M04	         1.9	
JTS000000MW0000000QUR         	2008	M05	         1.8	
JTS000000MW0000000QUR         	2008	M06	         1.8	
JTS000000MW0000000QUR         	2008	M07	         1.7	
JTS000000MW0000000QUR         	2008	M08	         1.8	
JTS000000MW0000000QUR         	2008	M09	         1.9	
JTS000000MW0000000QUR         	2008	M10	         1.7	
JTS000000MW0000000QUR         	2008	M11	         1.5	
JTS000000MW0000000QUR         	2008	M12	         1.4	
JTS000000MW0000000QUR         	2009	M01	         1.5	
JTS000000MW0000000QUR         	2009	M02	         1.4	
JTS000000MW0000000QUR         	2009	M03	         1.3	
JTS000000MW0000000QUR         	2009	M04	         1.2	
JTS000000MW0000000QUR         	2009	M05	         1.2	
JTS000000MW0000000QUR         	2009	M06	         1.2	
JTS000000MW0000000QUR         	2009	M07	         1.3	
JTS000000MW0000000QUR         	2009	M08	         1.1	
JTS000000MW0000000QUR         	2009	M09	         1.2	
JTS000000MW0000000QUR         	2009	M10	         1.2	
JTS000000MW0000000QUR         	2009	M11	         1.2	
JTS000000MW0000000QUR         	2009	M12	         1.3	
